workbook_id,category,sheet_index,sheet_id,observed_unit,canonical_unit,dimension,canonical_si_unit,conversion_kind,si_multiplier,si_offset,pressure_basis,temperature_kind,reference_state,quantity_kind,evidence_source,evidence_confidence,occurrences,normalization_hazard
a20de360a6901fad,bha-tools,24,s0024,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,18,
a20de360a6901fad,bha-tools,24,s0024,in^3,in^3,volume,m^3,scale,1.6387064e-05,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,4,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,24,s0024,kJ,kJ,energy,J,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,energy,cell-text,high,3,
a20de360a6901fad,bha-tools,24,s0024,kJ/(kg*K),kJ/(kg*K),specific_heat_capacity,J/(kg*K),scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,specific_heat_capacity,cell-text,high,1,
a20de360a6901fad,bha-tools,24,s0024,kN,kN,force,N,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,2,
a20de360a6901fad,bha-tools,24,s0024,kN*m,kN*m,torque,N*m,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,2,torque-vs-energy
a20de360a6901fad,bha-tools,24,s0024,kPa,kPa,pressure,Pa,scale,1000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,40,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,24,s0024,kPa/m,kPa/m,pressure_gradient,Pa/m,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,pressure_gradient,cell-text,high,1,pressure-gradient-vs-equivalent-density
a20de360a6901fad,bha-tools,24,s0024,kW,kW,power,W,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,15,
a20de360a6901fad,bha-tools,24,s0024,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,27,
a20de360a6901fad,bha-tools,24,s0024,kg/m,kg/m,linear_mass,kg/m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,17,
a20de360a6901fad,bha-tools,24,s0024,kg/m^3,kg/m^3,density,kg/m^3,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,39,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,24,s0024,klbf,klbf,force,N,scale,4448.2216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,6,
a20de360a6901fad,bha-tools,24,s0024,ksi,ksi,pressure,Pa,scale,6894757.293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,6,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,24,s0024,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,87,
a20de360a6901fad,bha-tools,24,s0024,lbf/(100*ft^2),lbf/(100*ft^2),yield_stress,Pa,scale,0.4788025898,0.0,not-applicable,not-applicable,not-applicable,yield_stress,cell-text,high,17,yield-point-vs-stress-convention
a20de360a6901fad,bha-tools,24,s0024,lbm/ft,lbm/ft,linear_mass,kg/m,scale,1.4881639436,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,20,
a20de360a6901fad,bha-tools,24,s0024,lbm/ft^3,lbm/ft^3,density,kg/m^3,scale,16.018463374,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,2,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,24,s0024,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,110,
a20de360a6901fad,bha-tools,24,s0024,m/h,m/h,penetration_rate,m/s,scale,0.0002777777777777778,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,22,
a20de360a6901fad,bha-tools,24,s0024,m/s,m/s,velocity,m/s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,26,
a20de360a6901fad,bha-tools,24,s0024,m^2,m^2,area,m^2,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,22,
a20de360a6901fad,bha-tools,24,s0024,m^3,m^3,volume,m^3,scale,1.0,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,19,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,24,s0024,m^3/min,m^3/min,volumetric_flow,m^3/s,scale,0.016666666666666666,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,2,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,24,s0024,m^3/s,m^3/s,volumetric_flow,m^3/s,scale,1.0,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,2,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,24,s0024,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,222,
a20de360a6901fad,bha-tools,24,s0024,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,92,
a20de360a6901fad,bha-tools,24,s0024,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,3,
a20de360a6901fad,bha-tools,24,s0024,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,162,
a20de360a6901fad,bha-tools,24,s0024,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,93,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,24,s0024,ppm,ppm,mass_fraction,1,scale,1e-06,0.0,not-applicable,not-applicable,not-applicable,mass_fraction,cell-text,high,2,
a20de360a6901fad,bha-tools,24,s0024,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,65,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,24,s0024,psi/ft,psi/ft,pressure_gradient,Pa/m,scale,22620.594793,0.0,not-applicable,not-applicable,not-applicable,pressure_gradient,cell-text,high,2,pressure-gradient-vs-equivalent-density
a20de360a6901fad,bha-tools,24,s0024,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,5,
a20de360a6901fad,bha-tools,24,s0024,rad/s,rad/s,angular_velocity,rad/s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angular_velocity,cell-text,high,2,
a20de360a6901fad,bha-tools,24,s0024,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,101,
a20de360a6901fad,bha-tools,24,s0024,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,134,
a20de360a6901fad,bha-tools,24,s0024,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,2,
a20de360a6901fad,bha-tools,24,s0024,strokes/min,strokes/min,pump_rate,1/s,scale,0.016666666666666666,0.0,not-applicable,not-applicable,not-applicable,pump_rate,cell-text,high,2,
a20de360a6901fad,bha-tools,5,s0005,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,6,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,33,s0033,L/s,L/s,volumetric_flow,m^3/s,scale,0.001,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,33,s0033,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
a20de360a6901fad,bha-tools,33,s0033,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
a20de360a6901fad,bha-tools,33,s0033,gal,gal,volume,m^3,scale,0.003785411784,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,33,s0033,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,33,s0033,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
a20de360a6901fad,bha-tools,33,s0033,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,5,
a20de360a6901fad,bha-tools,33,s0033,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,253,
a20de360a6901fad,bha-tools,33,s0033,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,6,
a20de360a6901fad,bha-tools,33,s0033,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,5,
a20de360a6901fad,bha-tools,34,s0034,L/s,L/s,volumetric_flow,m^3/s,scale,0.001,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,34,s0034,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
a20de360a6901fad,bha-tools,34,s0034,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
a20de360a6901fad,bha-tools,34,s0034,gal,gal,volume,m^3,scale,0.003785411784,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,34,s0034,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,34,s0034,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,5,
a20de360a6901fad,bha-tools,34,s0034,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
a20de360a6901fad,bha-tools,34,s0034,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
a20de360a6901fad,bha-tools,34,s0034,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
a20de360a6901fad,bha-tools,28,s0028,Btu,Btu,energy,J,scale,1055.05585262,0.0,not-applicable,not-applicable,not-applicable,energy,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,Hz,Hz,frequency,1/s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,frequency,cell-text,high,2,
a20de360a6901fad,bha-tools,28,s0028,Pa,Pa,pressure,Pa,scale,1.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,7,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,28,s0028,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,2,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,28,s0028,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,17,
a20de360a6901fad,bha-tools,28,s0028,deg/100ft,deg/100ft,curvature,rad/m,scale,0.0005729578,0.0,not-applicable,not-applicable,not-applicable,curvature,cell-text,high,2,interval-basis-and-angle-convention
a20de360a6901fad,bha-tools,28,s0028,degF,degF,temperature,K,affine,0.5555555555555556,255.3722222222,not-applicable,absolute,not-applicable,temperature,cell-text,high,3,absolute-temperature-vs-temperature-difference
a20de360a6901fad,bha-tools,28,s0028,degF/100ft,degF/100ft,temperature_gradient,K/m,scale,0.01822637795,0.0,not-applicable,difference-per-length,not-applicable,temperature_gradient,cell-text,high,1,
a20de360a6901fad,bha-tools,28,s0028,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,52,
a20de360a6901fad,bha-tools,28,s0028,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,2,torque-vs-energy
a20de360a6901fad,bha-tools,28,s0028,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,ft/min,ft/min,velocity,m/s,scale,0.00508,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,7,
a20de360a6901fad,bha-tools,28,s0028,ft/s,ft/s,velocity,m/s,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,2,
a20de360a6901fad,bha-tools,28,s0028,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,3,
a20de360a6901fad,bha-tools,28,s0028,ft^3,ft^3,volume,m^3,scale,0.028316846592,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,28,s0028,gal,gal,volume,m^3,scale,0.003785411784,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,2,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,28,s0028,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,28,s0028,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,10,
a20de360a6901fad,bha-tools,28,s0028,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,17,
a20de360a6901fad,bha-tools,28,s0028,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,klbf,klbf,force,N,scale,4448.2216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,ksi,ksi,pressure,Pa,scale,6894757.293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,28,s0028,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,4,
a20de360a6901fad,bha-tools,28,s0028,lbf/(100*ft^2),lbf/(100*ft^2),yield_stress,Pa,scale,0.4788025898,0.0,not-applicable,not-applicable,not-applicable,yield_stress,cell-text,high,5,yield-point-vs-stress-convention
a20de360a6901fad,bha-tools,28,s0028,lbm,lbm,mass,kg,scale,0.45359237,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,1,
a20de360a6901fad,bha-tools,28,s0028,lbm/ft^3,lbm/ft^3,density,kg/m^3,scale,16.018463374,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,1,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,28,s0028,lbm/gal,lbm/gal,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,8,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,28,s0028,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
a20de360a6901fad,bha-tools,28,s0028,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,3,
a20de360a6901fad,bha-tools,28,s0028,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,1,
a20de360a6901fad,bha-tools,28,s0028,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,3,
a20de360a6901fad,bha-tools,28,s0028,ppm,ppm,mass_fraction,1,scale,1e-06,0.0,not-applicable,not-applicable,not-applicable,mass_fraction,cell-text,high,1,
a20de360a6901fad,bha-tools,28,s0028,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,7,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,28,s0028,psi/ft,psi/ft,pressure_gradient,Pa/m,scale,22620.594793,0.0,not-applicable,not-applicable,not-applicable,pressure_gradient,cell-text,high,1,pressure-gradient-vs-equivalent-density
a20de360a6901fad,bha-tools,28,s0028,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,12,
a20de360a6901fad,bha-tools,28,s0028,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
a20de360a6901fad,bha-tools,29,s0029,Btu,Btu,energy,J,scale,1055.05585262,0.0,not-applicable,not-applicable,not-applicable,energy,cell-text,high,4,
a20de360a6901fad,bha-tools,29,s0029,Hz,Hz,frequency,1/s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,frequency,cell-text,high,2,
a20de360a6901fad,bha-tools,29,s0029,L/s,L/s,volumetric_flow,m^3/s,scale,0.001,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,29,s0029,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,5,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,29,s0029,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,4,
a20de360a6901fad,bha-tools,29,s0029,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,17,
a20de360a6901fad,bha-tools,29,s0029,deg/100ft,deg/100ft,curvature,rad/m,scale,0.0005729578,0.0,not-applicable,not-applicable,not-applicable,curvature,cell-text,high,2,interval-basis-and-angle-convention
a20de360a6901fad,bha-tools,29,s0029,degF,degF,temperature,K,affine,0.5555555555555556,255.3722222222,not-applicable,absolute,not-applicable,temperature,cell-text,high,3,absolute-temperature-vs-temperature-difference
a20de360a6901fad,bha-tools,29,s0029,degF/100ft,degF/100ft,temperature_gradient,K/m,scale,0.01822637795,0.0,not-applicable,difference-per-length,not-applicable,temperature_gradient,cell-text,high,2,
a20de360a6901fad,bha-tools,29,s0029,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,116,
a20de360a6901fad,bha-tools,29,s0029,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,2,torque-vs-energy
a20de360a6901fad,bha-tools,29,s0029,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,14,
a20de360a6901fad,bha-tools,29,s0029,ft/min,ft/min,velocity,m/s,scale,0.00508,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,17,
a20de360a6901fad,bha-tools,29,s0029,ft/s,ft/s,velocity,m/s,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,6,
a20de360a6901fad,bha-tools,29,s0029,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,3,
a20de360a6901fad,bha-tools,29,s0029,ft^3,ft^3,volume,m^3,scale,0.028316846592,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,29,s0029,gal,gal,volume,m^3,scale,0.003785411784,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,2,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,29,s0029,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,14,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,29,s0029,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,15,
a20de360a6901fad,bha-tools,29,s0029,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,22,
a20de360a6901fad,bha-tools,29,s0029,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,6,
a20de360a6901fad,bha-tools,29,s0029,klbf,klbf,force,N,scale,4448.2216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
a20de360a6901fad,bha-tools,29,s0029,ksi,ksi,pressure,Pa,scale,6894757.293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,10,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,29,s0029,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,10,
a20de360a6901fad,bha-tools,29,s0029,lbf/(100*ft^2),lbf/(100*ft^2),yield_stress,Pa,scale,0.4788025898,0.0,not-applicable,not-applicable,not-applicable,yield_stress,cell-text,high,6,yield-point-vs-stress-convention
a20de360a6901fad,bha-tools,29,s0029,lbm,lbm,mass,kg,scale,0.45359237,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,1,
a20de360a6901fad,bha-tools,29,s0029,lbm/ft^3,lbm/ft^3,density,kg/m^3,scale,16.018463374,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,1,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,29,s0029,lbm/gal,lbm/gal,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,34,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,29,s0029,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
a20de360a6901fad,bha-tools,29,s0029,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,5,
a20de360a6901fad,bha-tools,29,s0029,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,8,
a20de360a6901fad,bha-tools,29,s0029,ppm,ppm,mass_fraction,1,scale,1e-06,0.0,not-applicable,not-applicable,not-applicable,mass_fraction,cell-text,high,2,
a20de360a6901fad,bha-tools,29,s0029,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,25,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,29,s0029,psi/ft,psi/ft,pressure_gradient,Pa/m,scale,22620.594793,0.0,not-applicable,not-applicable,not-applicable,pressure_gradient,cell-text,high,1,pressure-gradient-vs-equivalent-density
a20de360a6901fad,bha-tools,29,s0029,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,16,
a20de360a6901fad,bha-tools,29,s0029,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
a20de360a6901fad,bha-tools,29,s0029,strokes/min,strokes/min,pump_rate,1/s,scale,0.016666666666666666,0.0,not-applicable,not-applicable,not-applicable,pump_rate,cell-text,high,1,
a20de360a6901fad,bha-tools,15,s0015,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
a20de360a6901fad,bha-tools,15,s0015,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,1,torque-vs-energy
a20de360a6901fad,bha-tools,15,s0015,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
a20de360a6901fad,bha-tools,15,s0015,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
a20de360a6901fad,bha-tools,15,s0015,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
a20de360a6901fad,bha-tools,15,s0015,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,2,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,20,s0020,W,W,power,W,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
a20de360a6901fad,bha-tools,20,s0020,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,4,
a20de360a6901fad,bha-tools,19,s0019,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
a20de360a6901fad,bha-tools,19,s0019,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,53,
a20de360a6901fad,bha-tools,4,s0004,MPa,MPa,pressure,Pa,scale,1000000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,68,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,4,s0004,Pa,Pa,pressure,Pa,scale,1.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,28,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,4,s0004,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,25,
a20de360a6901fad,bha-tools,4,s0004,g/cm^3,g/cm^3,density,kg/m^3,scale,1000.0,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,1,mass-density-vs-mud-weight-gradient
a20de360a6901fad,bha-tools,4,s0004,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,21,
a20de360a6901fad,bha-tools,4,s0004,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,56,
a20de360a6901fad,bha-tools,43,s0043,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
a20de360a6901fad,bha-tools,32,s0032,bar,bar,pressure,Pa,scale,100000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,4,gauge-vs-absolute-and-pressure-vs-stress
a20de360a6901fad,bha-tools,32,s0032,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
a20de360a6901fad,bha-tools,21,s0021,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
a20de360a6901fad,bha-tools,21,s0021,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,7,
a20de360a6901fad,bha-tools,21,s0021,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,4,
a20de360a6901fad,bha-tools,21,s0021,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,4,
a20de360a6901fad,bha-tools,22,s0022,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
