workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,formula_family_id,formula_kind,implementation,occurrence_count,layout_kind,cell_range_count,cell_ranges,functions,volatile_functions,external_reference_count,calculation_topics,classification_evidence,detected_units
d3f73f2583b83fa0,bha-tools,.xls,2,s0002,worksheet,f000138,regular,worksheet-formula,3,filled-column,1,K21:K23,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,2,s0002,worksheet,f000139,regular,worksheet-formula,1,single-cell,1,M33,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,2,s0002,worksheet,f000140,regular,worksheet-formula,1,single-cell,1,P32,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,2,s0002,worksheet,f000141,regular,worksheet-formula,1,single-cell,1,M36,SUM,,0,bha.geometry,local-context,N
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000142,regular,worksheet-formula,1,single-cell,1,M38,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000143,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000144,regular,worksheet-formula,1,single-cell,1,M39,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000145,regular,worksheet-formula,1,single-cell,1,C21,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000146,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000147,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000148,regular,worksheet-formula,1,single-cell,1,P34,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000149,regular,worksheet-formula,1,single-cell,1,K16,,,0,bha.geometry|torque-drag.connection-capacity,local-context,N|kg|kg/m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000150,regular,worksheet-formula,1,single-cell,1,M33,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000151,regular,worksheet-formula,16,filled-column,1,N17:N32,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000152,regular,worksheet-formula,1,single-cell,1,E16,,,0,bha.geometry,local-context,in
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000153,regular,worksheet-formula,5,filled-column,1,M17:M21,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000154,regular,worksheet-formula,1,single-cell,1,P33,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,4,s0004,worksheet,f000155,regular,worksheet-formula,1,single-cell,1,M37,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000156,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000157,regular,worksheet-formula,2,multi-area,2,L51|M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000158,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000159,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000160,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000161,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000162,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,23,s0023,worksheet,f000163,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000164,regular,worksheet-formula,1,single-cell,1,M60,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000165,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000166,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000167,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000168,regular,worksheet-formula,1,single-cell,1,C20,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000169,regular,worksheet-formula,2,filled-column,1,P17:P18,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000170,regular,worksheet-formula,1,single-cell,1,M56,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000171,regular,worksheet-formula,1,single-cell,1,M61,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000172,regular,worksheet-formula,1,single-cell,1,P56,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,24,s0024,worksheet,f000173,regular,worksheet-formula,1,single-cell,1,M59,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000174,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000175,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000176,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000177,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000178,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000179,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000180,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,25,s0025,worksheet,f000181,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000182,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000183,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000184,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000185,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000186,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000187,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000188,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,26,s0026,worksheet,f000189,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000190,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000191,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000192,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000193,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000194,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000195,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000196,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,27,s0027,worksheet,f000197,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000198,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000199,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000200,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000201,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000202,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000203,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000204,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,28,s0028,worksheet,f000205,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000206,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000207,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000208,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000209,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000210,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000211,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000212,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,29,s0029,worksheet,f000213,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000214,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000215,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000216,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000217,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000218,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000219,regular,worksheet-formula,1,single-cell,1,M56,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000220,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,30,s0030,worksheet,f000221,regular,worksheet-formula,1,single-cell,1,M54,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000222,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000223,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000224,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000225,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000226,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000227,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,31,s0031,worksheet,f000228,regular,worksheet-formula,2,filled-column,1,M54:M56,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000229,regular,worksheet-formula,1,single-cell,1,M58,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000230,regular,worksheet-formula,4,multi-area,2,L38:L40|M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000231,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000232,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000233,regular,worksheet-formula,1,single-cell,1,M54,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000234,regular,worksheet-formula,1,single-cell,1,M59,UDF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000235,regular,worksheet-formula,1,single-cell,1,P54,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,32,s0032,worksheet,f000236,regular,worksheet-formula,1,single-cell,1,M57,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000237,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000238,regular,worksheet-formula,5,multi-area,2,L26:L29|M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000239,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000240,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000241,regular,worksheet-formula,4,filled-column,1,P26:P29,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000242,regular,worksheet-formula,4,filled-column,1,N26:N29,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000243,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000244,regular,worksheet-formula,4,filled-column,1,M26:M29,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000245,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,33,s0033,worksheet,f000246,regular,worksheet-formula,2,filled-column,1,M54:M56,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000247,regular,worksheet-formula,1,single-cell,1,M55,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000248,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000249,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000250,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000251,regular,worksheet-formula,1,single-cell,1,M51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000252,regular,worksheet-formula,1,single-cell,1,P51,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,34,s0034,worksheet,f000253,regular,worksheet-formula,2,filled-column,1,M54:M56,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000254,regular,worksheet-formula,1,single-cell,1,M52,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000255,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000256,regular,worksheet-formula,1,single-cell,1,M53,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000257,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000258,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000259,regular,worksheet-formula,1,single-cell,1,C17,SUM,,0,bha.geometry,local-context,in
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000260,regular,worksheet-formula,1,single-cell,1,P48,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000261,regular,worksheet-formula,1,single-cell,1,M47,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000262,regular,worksheet-formula,1,single-cell,1,N17,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000263,regular,worksheet-formula,2,filled-column,1,M17:M48,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000264,regular,worksheet-formula,1,single-cell,1,P47,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,16,s0016,worksheet,f000265,regular,worksheet-formula,1,single-cell,1,M51,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000266,regular,worksheet-formula,1,single-cell,1,M53,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000267,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000268,regular,worksheet-formula,1,single-cell,1,M54,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000269,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000270,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000271,regular,worksheet-formula,1,single-cell,1,C17,SUM,,0,bha.geometry,local-context,in
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000272,regular,worksheet-formula,1,single-cell,1,P49,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000273,regular,worksheet-formula,1,single-cell,1,M48,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000274,regular,worksheet-formula,1,single-cell,1,N17,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000275,regular,worksheet-formula,2,filled-column,1,M17:M49,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000276,regular,worksheet-formula,1,single-cell,1,P48,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,17,s0017,worksheet,f000277,regular,worksheet-formula,1,single-cell,1,M52,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000278,regular,worksheet-formula,1,single-cell,1,M53,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000279,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000280,regular,worksheet-formula,1,single-cell,1,M54,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000281,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000282,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000283,regular,worksheet-formula,1,single-cell,1,P49,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000284,regular,worksheet-formula,1,single-cell,1,M48,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000285,regular,worksheet-formula,1,single-cell,1,N17,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000286,regular,worksheet-formula,2,filled-column,1,M18:M49,IF,,0,bha.geometry,local-context,kg
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000287,regular,worksheet-formula,1,single-cell,1,P48,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000288,regular,worksheet-formula,1,single-cell,1,M17,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,18,s0018,worksheet,f000289,regular,worksheet-formula,1,single-cell,1,M52,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000290,regular,worksheet-formula,1,single-cell,1,M68,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000291,regular,worksheet-formula,1,single-cell,1,M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000292,regular,worksheet-formula,1,single-cell,1,M69,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000293,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000294,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000295,regular,worksheet-formula,1,single-cell,1,C41,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000296,regular,worksheet-formula,2,filled-column,1,P41:P64,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000297,regular,worksheet-formula,1,single-cell,1,M63,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000298,regular,worksheet-formula,1,single-cell,1,N17,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000299,regular,worksheet-formula,3,filled-column,1,M17:M64,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000300,regular,worksheet-formula,1,single-cell,1,P63,IF,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,19,s0019,worksheet,f000301,regular,worksheet-formula,1,single-cell,1,M67,SUM,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000302,regular,worksheet-formula,1,single-cell,1,M61,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000303,regular,worksheet-formula,2,multi-area,2,L57|M16,IF,,0,bha.geometry,local-context,kg|kg/m|m
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000304,regular,worksheet-formula,1,single-cell,1,M62,,,0,bha.geometry,local-context,
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000305,regular,worksheet-formula,1,single-cell,1,N16,,,0,bha.geometry,local-context,kg|m
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000306,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
d3f73f2583b83fa0,bha-tools,.xls,20,s0020,worksheet,f000307,regular,worksheet-formula,1,single-cell,1,P57,IF,,0,bha.geometry,local-context,
