workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,visibility,rows_used,columns_used,populated_cells,formula_cells,formula_families,external_reference_formulas,volatile_formula_cells,functions,calculation_topics,unit_evidence_count,unit_dimensions,canonical_units,warning_count,extraction_method,extraction_status
48e84a7374ffc7ba,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,80,5,154,39,18,0,1,COS|NOW|PI|UDF,bha.bending-loading|bha.motor-performance|torque-drag.connection-capacity|well-control.pressure-schedule,19,angle|area|dynamic_viscosity|force|fraction|length|pressure|time|volume,N|cP|deg|ft|in^2|in^3|min|percent|psi,1,calamine-static,ok
48e84a7374ffc7ba,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,80,5,153,38,17,0,1,COS|NOW|PI|UDF,bha.bending-loading|bha.motor-performance|torque-drag.connection-capacity|well-control.pressure-schedule,19,angle|area|dynamic_viscosity|force|fraction|length|pressure|time|volume,N|cP|deg|ft|in^2|in^3|min|percent|psi,1,calamine-static,ok
48e84a7374ffc7ba,torque-drag-drillstring,.xls,3,s0003,worksheet,visible,80,5,115,19,16,0,1,COS|NOW|PI|UDF,bha.bending-loading|bha.motor-performance|torque-drag.connection-capacity|well-control.pressure-schedule,19,angle|area|dynamic_viscosity|force|fraction|length|pressure|time|volume,N|cP|deg|ft|in^2|in^3|min|percent|psi,1,calamine-static,ok
4cbca8b6c3894d03,hydraulics,.xls,1,s0001,worksheet,visible,44,18,397,13,12,0,0,IF,hydraulics.unresolved,15,fraction|length|temperature|time|volume,bbl|degF|h|m|mm|percent,1,calamine-static,ok
4cbca8b6c3894d03,hydraulics,.xls,2,s0002,worksheet,visible,44,18,400,3,3,0,0,IF,hydraulics.unresolved,15,fraction|length|temperature|time|volume,bbl|degF|h|m|mm|percent,1,calamine-static,ok
4cbca8b6c3894d03,hydraulics,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
4cbca8b6c3894d03,hydraulics,.xls,4,s0004,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
4d958ab4bc13174c,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
4d958ab4bc13174c,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,hydraulics.flow-regime|hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
4d958ab4bc13174c,hydraulics,.xlsx,3,s0003,worksheet,visible,84,28,806,654,30,0,0,IF|LOG10|PI|POWER|SUM,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss|hydraulics.reynolds-number,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
4d958ab4bc13174c,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.flow-regime|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
53335805f35b505d,uncategorized,.xlsx,1,s0001,worksheet,visible,45,9,48,1,1,0,0,SUM,cross-cutting.validation,19,area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|ppg|psi|rpm,0,openpyxl-read-only,ok
53335805f35b505d,uncategorized,.xlsx,2,s0002,worksheet,visible,86,9,192,0,0,0,0,,cross-cutting.validation,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
53335805f35b505d,uncategorized,.xlsx,3,s0003,worksheet,visible,84,9,600,480,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
53335805f35b505d,uncategorized,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,cross-cutting.validation,0,,,0,openpyxl-read-only,ok
56583a81cfd6535e,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
56583a81cfd6535e,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,hydraulics.flow-regime,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
56583a81cfd6535e,hydraulics,.xlsx,3,s0003,worksheet,visible,84,26,977,764,39,0,0,LOG10|PI|POWER|SUM,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss|hydraulics.reynolds-number,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
56583a81cfd6535e,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.flow-regime,0,,,0,openpyxl-read-only,ok
5692bbb13d3ca49e,bha-tools,.xls,1,s0001,worksheet,visible,23,5,44,8,6,0,0,PI,bha.unresolved,10,length|pressure|rotational_speed|time|velocity,ft/min|in|min|psi|rpm,1,calamine-static,ok
5692bbb13d3ca49e,bha-tools,.xls,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,bha.unresolved,0,,,1,calamine-static,ok
5692bbb13d3ca49e,bha-tools,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,bha.unresolved,0,,,1,calamine-static,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,1,s0001,worksheet,visible,20,2,13,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,2,s0002,worksheet,visible,40,14,33,0,0,0,0,,bha.geometry,6,angle|length|rotational_speed,deg|ft|m|rpm,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,3,s0003,worksheet,visible,2,2,1,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,4,s0004,worksheet,visible,8,14,3,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,5,s0005,worksheet,visible,143,52,1338,45,1,0,0,SUM,bha.geometry,140,length,mm,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,6,s0006,worksheet,visible,116,92,247,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,7,s0007,worksheet,visible,6,11,3,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
581aa9ad4b0e03f1,bha-tools,.xlsx,8,s0008,worksheet,visible,21,12,7,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,1,s0001,worksheet,visible,6,11,31,9,9,0,0,,bha.geometry,7,force|length,ft|in|kN|m|mm,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,2,s0002,worksheet,visible,7,38,113,3,3,0,0,SUM,torque-drag.unresolved,26,density|length|linear_mass|pressure,MPa|ft|in|kg/m^3|lbm/ft|lbm/ft^3|m|mm|psi,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,3,s0003,worksheet,visible,17,10,42,1,1,0,0,SUM,torque-drag.unresolved,6,length,ft|in|m|mm,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,4,s0004,worksheet,visible,31,5,107,102,5,0,0,IF,torque-drag.unresolved,0,,,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,5,s0005,worksheet,visible,6,5,19,6,3,0,0,SUM,hydraulics.fluid-properties,0,,,0,openpyxl-read-only,ok
5a338156f0e62d7c,torque-drag-drillstring,.xlsm,6,s0006,worksheet,visible,5,12,40,22,8,0,0,SUM,hydraulics.fluid-properties,0,,,0,openpyxl-read-only,ok
5adf5f7d44a22ab7,bha-tools,.xlsx,1,s0001,worksheet,visible,90,17,1239,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
5eb097b4508eedac,hydraulics,.xlsx,1,s0001,worksheet,visible,1707,34,37577,13,8,0,0,LOG10|PI|POWER,hydraulics.reynolds-number,0,,,0,openpyxl-read-only,ok
5eb097b4508eedac,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
5eb097b4508eedac,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
659bcaadadb110f0,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,21,9,17,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
659bcaadadb110f0,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,126,13,65,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
659bcaadadb110f0,torque-drag-drillstring,.xls,3,s0003,worksheet,visible,76,6,52,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,5,force|length|torque,ft|ft*lbf|lbf,1,calamine-static,ok
659bcaadadb110f0,torque-drag-drillstring,.xls,4,s0004,worksheet,visible,76,13,65,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,7,angle|force|length|torque,deg|ft|ft*lbf|lbf,1,calamine-static,ok
659bcaadadb110f0,torque-drag-drillstring,.xls,5,s0005,chart-sheet,visible,0,0,0,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,1,s0001,worksheet,hidden,11,6,34,0,0,0,0,,hydraulics.unresolved,15,angle|area|density|force|length|penetration_rate|volumetric_flow,deg|ft|ft/h|ft^2|gal/min|in|lbf|lbm/ft^3|ppg,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,2,s0002,chart-sheet,visible,12,2,24,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,3,s0003,worksheet,hidden,20,7,105,0,0,0,0,,hydraulics.unresolved,8,area|force|fraction|length|pressure|rotational_speed,Pa|ft|lbf|m^2|percent|rpm,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,4,s0004,chart-sheet,visible,31,2,62,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,5,s0005,chart-sheet,visible,31,1,31,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,6,s0006,worksheet,visible,33,10,323,310,2,0,0,IF,cross-cutting.lookup|directional.coordinates,10,length,ft,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,7,s0007,chart-sheet,visible,31,1,31,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,8,s0008,chart-sheet,visible,31,2,62,0,0,0,0,,hydraulics.unresolved,0,,,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,9,s0009,worksheet,visible,33,7,227,217,1,0,0,,cross-cutting.lookup|directional.coordinates,7,length|time,ft|min,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,10,s0010,worksheet,hidden,65536,18,255663,0,0,0,0,,hydraulics.unresolved,19,length|time,ft|min,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,11,s0011,worksheet,hidden,316,10,3143,2,2,0,0,CONCATENATE,hydraulics.unresolved,226,force|length|rotational_speed|time,ft|in|lbf|min|rpm,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,12,s0012,worksheet,hidden,24,7,162,1,1,0,0,CONCATENATE,hydraulics.unresolved,27,force|length|linear_mass,ft|in|lbf|lbm/ft,1,calamine-static,ok
65e07d7859867671,hydraulics,.xls,13,s0013,worksheet,hidden,131,8,1041,2,2,0,0,CONCATENATE,hydraulics.unresolved,133,length|linear_mass,in|lbm/ft,1,calamine-static,ok
69b5527651746601,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
69b5527651746601,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,312,0,0,0,0,,hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
69b5527651746601,hydraulics,.xlsx,3,s0003,worksheet,visible,84,10,630,450,2,0,0,ABS,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
69b5527651746601,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
6abd1401132ecde4,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
6abd1401132ecde4,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,cross-cutting.validation|hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
6abd1401132ecde4,hydraulics,.xlsx,3,s0003,worksheet,visible,84,9,600,480,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
6abd1401132ecde4,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,cross-cutting.validation|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
779e267fd49f229e,directional,.xls,1,s0001,worksheet,visible,432,256,11214,249,43,0,0,ACOS|ATAN|ATAN2|AVERAGE|COS|DEGREES|IF|INDEX|MATCH|OR|PI|RADIANS|ROUND|SIN|SQRT|TAN|UDF,directional.coordinates|directional.dogleg-severity,2,fraction,percent,1,calamine-static,ok
779e267fd49f229e,directional,.xls,2,s0002,worksheet,visible,501,37,6738,1454,5,0,0,ACOS|ATAN2|COS|IF|PI|SIN,directional.coordinates,29,angle|length|time,deg|ft|h|rad,1,calamine-static,ok
779e267fd49f229e,directional,.xls,3,s0003,worksheet,visible,401,44,1464,36,13,0,0,ACOS|ASIN|COS|DEGREES|IF|INDEX|MATCH|PI|RADIANS|SIN|TAN|UDF|VLOOKUP,directional.coordinates,1,time,s,1,calamine-static,ok
779e267fd49f229e,directional,.xls,4,s0004,worksheet,visible,124,23,1832,225,13,0,0,ASIN|ATAN|AVERAGE|DEGREES|IF|MAX|PI|SIN|SUM|VLOOKUP,directional.coordinates,0,,,1,calamine-static,ok
779e267fd49f229e,directional,.xls,5,s0005,worksheet,visible,2,22,19,0,0,0,0,,directional.unresolved,0,,,1,calamine-static,ok
779e267fd49f229e,directional,.xls,6,s0006,worksheet,visible,1372,11,4936,8,2,0,0,IF,directional.unresolved,0,,,1,calamine-static,ok
779e267fd49f229e,directional,.xls,7,s0007,worksheet,visible,432,256,10458,287,42,0,0,ACOS|ATAN|ATAN2|AVERAGE|COS|DEGREES|IF|INDEX|MATCH|OR|PI|RADIANS|SIN|SQRT|TAN|UDF,directional.dogleg-severity,2,fraction,percent,1,calamine-static,ok
779e267fd49f229e,directional,.xls,8,s0008,worksheet,visible,3,10,21,5,4,0,0,,directional.coordinates,2,length,ft,1,calamine-static,ok
779e267fd49f229e,directional,.xls,9,s0009,worksheet,visible,9,7,14,2,2,0,0,RADIANS|TAN,directional.coordinates,0,,,1,calamine-static,ok
779e267fd49f229e,directional,.xls,10,s0010,worksheet,visible,0,0,0,0,0,0,0,,directional.unresolved,0,,,1,calamine-static,ok
779fd4af0ea2b337,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,120,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
779fd4af0ea2b337,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
779fd4af0ea2b337,hydraulics,.xlsx,3,s0003,worksheet,visible,84,21,687,551,6,0,0,POWER,hydraulics.equivalent-circulating-density|hydraulics.fluid-properties|hydraulics.pressure-loss|hydraulics.reynolds-number,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
779fd4af0ea2b337,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
787752da0f1ca014,general-drilling,.xls,1,s0001,worksheet,visible,78,6,112,0,0,0,0,,general-drilling.unresolved,26,fraction|length|time|volume,bbl|ft|h|m|mm|percent,1,calamine-static-after-standard-office-decryption,ok
787752da0f1ca014,general-drilling,.xls,2,s0002,worksheet,visible,78,6,112,0,0,0,0,,general-drilling.unresolved,26,fraction|length|time|volume,bbl|ft|h|m|mm|percent,1,calamine-static-after-standard-office-decryption,ok
787752da0f1ca014,general-drilling,.xls,3,s0003,worksheet,visible,78,6,112,0,0,0,0,,general-drilling.unresolved,26,fraction|length|time|volume,bbl|ft|h|m|mm|percent,1,calamine-static-after-standard-office-decryption,ok
787752da0f1ca014,general-drilling,.xls,4,s0004,worksheet,visible,78,6,112,0,0,0,0,,general-drilling.unresolved,26,fraction|length|time|volume,bbl|ft|h|m|mm|percent,1,calamine-static-after-standard-office-decryption,ok
7a610befec9d9d7c,bha-tools,.xlsx,1,s0001,worksheet,visible,85,40,798,204,11,0,0,COS|IF|PI|RADIANS|SUM|VLOOKUP,bha.geometry|cross-cutting.lookup|torque-drag.axial-load|torque-drag.connection-capacity|torque-drag.stress-capacity,27,angle|area|length|linear_mass|mass|penetration_rate|pressure|rotational_speed|torque,N*m|deg|kPa|kg|kg/m|lbm/ft|m|m/h|m^2|mm|rpm,0,openpyxl-read-only,ok
7a610befec9d9d7c,bha-tools,.xlsx,2,s0002,worksheet,visible,85,40,793,197,11,0,0,COS|IF|PI|RADIANS|SUM|VLOOKUP,bha.geometry|cross-cutting.lookup|torque-drag.axial-load|torque-drag.connection-capacity|torque-drag.stress-capacity,28,angle|area|length|linear_mass|mass|penetration_rate|pressure|rotational_speed|torque|volume,N*m|bbl|deg|kPa|kg|kg/m|lbm/ft|m|m/h|m^2|mm|rpm,0,openpyxl-read-only,ok
7d8cc3b6df44e74a,bha-tools,.xlsm,1,s0001,worksheet,visible,72,8,46,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7d8cc3b6df44e74a,bha-tools,.xlsm,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7e5801830b4e42cc,hydraulics,.xlsb,1,s0001,worksheet,visible,44,29,136,67,19,0,1,ABS|LOG|NOW|PI|ROUND|SQRT|TEXT,hydraulics.bit-nozzle,12,density|power|pressure|time|volumetric_flow,gal/min|hp|ppg|psi|s,1,calamine-static,ok
7e5801830b4e42cc,hydraulics,.xlsb,2,s0002,worksheet,visible,44,29,136,67,19,0,1,ABS|LOG|NOW|PI|ROUND|SQRT|TEXT,hydraulics.bit-nozzle,12,density|power|pressure|time|volumetric_flow,gal/min|hp|ppg|psi|s,1,calamine-static,ok
7e74eb7c519c8177,bha-tools,.xlsx,1,s0001,worksheet,visible,252,16,382,188,7,0,0,SUM,bha.geometry|torque-drag.connection-capacity,6,density|length,ft|ppg,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,2,s0002,worksheet,visible,74,15,450,260,7,0,0,SUM,bha.geometry,6,density|length,ft|mm|ppg,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,3,s0003,worksheet,visible,46,17,351,169,6,0,0,SUM,bha.geometry|torque-drag.connection-capacity,7,density|length|rotational_speed,ft|ppg|rpm,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,4,s0004,worksheet,visible,55,64,149,8,3,0,0,SUM,bha.geometry|cross-cutting.lookup,6,length|volume,ft|gal|in,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,5,s0005,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,6,s0006,worksheet,visible,97,29,1310,147,15,0,0,ACOS|COS|PI|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates|directional.trajectory,16,angle|curvature|length,deg|deg/30m|ft|m|rad,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,7,s0007,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,8,s0008,worksheet,visible,31,1,27,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7e74eb7c519c8177,bha-tools,.xlsx,9,s0009,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,1,s0001,worksheet,visible,252,16,382,188,7,0,0,SUM,bha.geometry|torque-drag.connection-capacity,6,density|length,ft|ppg,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,2,s0002,worksheet,visible,74,15,450,260,7,0,0,SUM,bha.geometry,6,density|length,ft|mm|ppg,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,3,s0003,worksheet,visible,46,17,351,169,6,0,0,SUM,bha.geometry|torque-drag.connection-capacity,7,density|length|rotational_speed,ft|ppg|rpm,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,4,s0004,worksheet,visible,55,64,149,8,3,0,0,SUM,bha.geometry|cross-cutting.lookup,6,length|volume,ft|gal|in,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,5,s0005,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,visible,97,28,1274,137,13,0,0,ACOS|COS|PI|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates|directional.trajectory,14,angle|curvature|length,deg|deg/30m|ft|m|rad,0,openpyxl-read-only,ok
7ebe5b47d502226d,bha-tools,.xlsx,7,s0007,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
80929f251aead383,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
80929f251aead383,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,312,0,0,0,0,,hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
80929f251aead383,hydraulics,.xlsx,3,s0003,worksheet,visible,84,10,630,270,2,0,0,ABS,hydraulics.equivalent-circulating-density,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
80929f251aead383,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
86bfc7a842aae7f0,hydraulics,.xlsx,1,s0001,worksheet,visible,69,8,295,43,1,0,0,,hydraulics.unresolved,36,area|density|dynamic_viscosity,cP|ft^2|ppg,0,openpyxl-read-only,ok
86bfc7a842aae7f0,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
86bfc7a842aae7f0,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
86e1a87c92bcaf52,bha-tools,.xlsm,1,s0001,worksheet,visible,24,7,155,21,2,0,0,,bha.geometry,4,force|length,kN|m|mm,0,openpyxl-read-only,ok
86e1a87c92bcaf52,bha-tools,.xlsm,2,s0002,worksheet,visible,17,15,189,10,1,0,0,,bha.unresolved,11,density|length|pressure,MPa|kg/m^3|m|mm,0,openpyxl-read-only,ok
86e1a87c92bcaf52,bha-tools,.xlsm,3,s0003,worksheet,visible,3,17,47,1,1,0,0,,hydraulics.fluid-properties,11,density|length|pressure,MPa|kg/m^3|m|mm,0,openpyxl-read-only,ok
86e1a87c92bcaf52,bha-tools,.xlsm,4,s0004,worksheet,visible,3,11,26,0,0,0,0,,bha.geometry,7,force|length,ft|in|kN|m|mm,0,openpyxl-read-only,ok
86e1a87c92bcaf52,bha-tools,.xlsm,5,s0005,worksheet,visible,3,30,73,0,0,0,0,,bha.unresolved,24,density|force|length|linear_mass|pressure,MPa|in|kg/m^3|lbf|lbm/ft|lbm/ft^3|m|mm|psi,0,openpyxl-read-only,ok
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,visible,55,9,150,7,7,0,0,IF|MIN,bha.geometry|bha.motor-performance|cross-cutting.lookup,4,time,min,1,calamine-static,ok
8798ede1448cb8e6,bha-tools,.xls,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,bha.motor-performance,0,,,1,calamine-static,ok
8798ede1448cb8e6,bha-tools,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,bha.motor-performance,0,,,1,calamine-static,ok
8b22cd9c8f783873,bha-tools,.xls,1,s0001,worksheet,visible,59,15,287,25,12,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,21,density_ratio|length|mass|power|time,ft|hp|in|kg|m|s|specific-gravity,1,calamine-static,ok
8b22cd9c8f783873,bha-tools,.xls,2,s0002,worksheet,visible,59,15,405,23,12,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,21,density_ratio|length|mass|power|time,ft|hp|in|kg|m|s|specific-gravity,1,calamine-static,ok
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,visible,59,15,440,13,10,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,visible,60,15,449,7,6,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
